genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2769	lpp2437	VBILegPne27771_2769	Q5X2F6	2774573	2775328	-	756		Methylase	FIG00768075	PLF_445_00003415	PGF_00020944			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2770	lpp2438	VBILegPne27771_2770	Q5X2F5	2775331	2775528	-	198		hypothetical protein	FIG00638284	PLF_445_00003466	PGF_02069775			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2771	lpp2439	VBILegPne27771_2771	Q5X2F4	2775548	2776774	-	1227		Uncharacterized MFS-type transporter	FIG00458455	PLF_445_00003414	PGF_02069754			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2772		VBILegPne27771_2772		2776884	2777000	-	117		hypothetical protein		PLF_445_00003789	PGF_02069975			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2773	lpp2440	VBILegPne27771_2773	Q5X2F3	2777410	2777883	+	474		hypothetical protein	FIG00757872	PLF_445_00047030	PGF_02069242			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2774	lpp2441	VBILegPne27771_2774	Q5X2F2	2778073	2778990	+	918		Transcriptional regulator, LysR family	FIG01304134	PLF_445_00002404	PGF_00649383			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2775	lpp2442	VBILegPne27771_2775	Q5X2F1	2779173	2780633	-	1461		hypothetical protein	FIG00638284	PLF_445_00006278	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2776	lpp2443	VBILegPne27771_2776	Q5X2F0	2781074	2781973	-	900		hypothetical protein	FIG00759273	PLF_445_00002790	PGF_02069399			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2777	lpp2444	VBILegPne27771_2777	Q5X2E9	2782135	2783574	+	1440		hypothetical protein	FIG00760296	PLF_445_00046941	PGF_02068290			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2778	lpp2445	VBILegPne27771_2778	Q5X2E8	2783820	2784728	+	909		Transcriptional regulator, LysR family	FIG01304134	PLF_445_00001867	PGF_07987589			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2779	lpp2446	VBILegPne27771_2779	Q5X2E7	2784866	2786755	+	1890	kup	Kup system potassium uptake protein	FIG00000843	PLF_445_00001936	PGF_04734234	GO:0006813|potassium ion transport;GO:0015079|potassium ion transmembrane transporter activity;GO:0016020|membrane		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2780	lpp2447	VBILegPne27771_2780	Q5X2E6	2786973	2788736	+	1764		hypothetical protein	FIG00758105	PLF_445_00001279	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2781	lpp2448	VBILegPne27771_2781	Q5X2E5	2788923	2790071	+	1149		Na+/H+ antiporter NhaA type	FIG00000831	PLF_445_00002612	PGF_06945838			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2782	lpp2449	VBILegPne27771_2782	Q5X2E4	2790295	2791233	+	939		Universal stress protein family 1	FIG00130586	PLF_445_00002617	PGF_00066001			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2783	lpp2450	VBILegPne27771_2783	Q5X2E3	2791251	2793971	+	2721		Cation transporting ATPase, N-terminal:Haloacid dehalogenase-like hydrolase:Cation transporting ATPase, C-terminal:E1-E2 ATPase- associated region	FIG01444100	PLF_445_00002372	PGF_10317669			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2784	lpp2451	VBILegPne27771_2784	Q5X2E2	2794065	2794628	+	564		hypothetical protein	FIG00758936	PLF_445_00002211	PGF_02068367			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2785	lpp2452	VBILegPne27771_2785	Q5X2E1	2794743	2795669	-	927		Protease VII (Omptin) precursor (EC 3.4.23.49)	FIG01334654	PLF_445_00047005	PGF_10508387		3.4.23.49|Omptin	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2786	lpp2453	VBILegPne27771_2786	Q5X2E0	2795797	2797485	-	1689		Amino acid-proton symporter related protein	FIG00745843	PLF_445_00001433	PGF_07229883			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2787	lpp2454	VBILegPne27771_2787	Q5X2D9	2797735	2799900	+	2166	katB	Catalase-peroxidase KatG (EC 1.11.1.21)	FIG00000907	PLF_445_00001366	PGF_00416702		1.11.1.21|Catalase peroxidase	00360|Phenylalanine metabolism;00380|Tryptophan metabolism;00680|Methane metabolism;00940|Phenylpropanoid biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2788	lpp2455	VBILegPne27771_2788	Q5X2D8	2800211	2801488	-	1278		hypothetical protein	FIG00760002	PLF_445_00002824	PGF_02069422			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2789	lpp2457	VBILegPne27771_2789	Q5X2D6	2802048	2803280	-	1233		L-Proline/Glycine betaine transporter ProP	FIG00061305	PLF_445_00002170	PGF_10337148			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2790	lpp2458	VBILegPne27771_2790	Q5X2D5	2803321	2804625	-	1305	sdbC	SdbC	FIG01490824	PLF_445_00002398	PGF_02069159			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2791	lpp2459	VBILegPne27771_2791	Q5X2D4	2804894	2805778	+	885		hypothetical protein	FIG00758432	PLF_445_00017667	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2792	lpp2460	VBILegPne27771_2792	Q5X2D3	2805899	2806363	-	465		DNA protection during starvation protein	FIG00758868	PLF_445_00002031	PGF_02909452			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2793	lpp2461	VBILegPne27771_2793	Q5X2D2	2806763	2807122	+	360		hypothetical protein	FIG00758663	PLF_445_00012905	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2794	lpp2462	VBILegPne27771_2794	Q5X2D1	2807250	2808320	-	1071		Putative transcriptional regulatory protein	FIG01311821	PLF_445_00002507	PGF_03069454			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2795	lpp2463	VBILegPne27771_2795	Q5X2D0	2808690	2809889	-	1200		Possible secreted peptidase	FIG01534761	PLF_445_00002506	PGF_02069227			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2796	lpp2464	VBILegPne27771_2796	Q5X2C9	2809944	2810483	-	540		Acetyltransferase, GNAT family	FIG00759532	PLF_445_00001988	PGF_10519603			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2797	lpp2465	VBILegPne27771_2797	Q5X2C8	2810706	2811980	-	1275		hypothetical protein	FIG00758322	PLF_445_00002412	PGF_02069165			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2798		VBILegPne27771_2798		2811946	2812062	-	117		hypothetical protein	FIG00758322	PLF_445_00003276	PGF_02069673			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2799		VBILegPne27771_2799		2812377	2812550	+	174		hypothetical protein	FIG00758845	PLF_445_00003181	PGF_02069622			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2800	lpp2466	VBILegPne27771_2800	Q5X2C7	2812661	2814166	+	1506		Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	FIG00757907	PLF_445_00045545	PGF_05518950			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2801	lpp2467	VBILegPne27771_2801	Q5X2C6	2814143	2815063	-	921		Transcriptional regulator, LysR family	FIG01304134	PLF_445_00002192	PGF_01078159			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2802	lpp2468	VBILegPne27771_2802	Q5X2C5	2815247	2816761	-	1515		hypothetical protein	FIG00759831	PLF_445_00001796	PGF_02064016			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2803		VBILegPne27771_2803		2816810	2816926	-	117		hypothetical protein	FIG00638284	PLF_445_00022193	PGF_06944696			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2804	lpp2469	VBILegPne27771_2804	Q5X2C4	2817059	2817973	+	915		hypothetical protein	FIG00760072	PLF_445_00002202	PGF_02068268			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2805	lpp2470	VBILegPne27771_2805	Q5X2C3	2817970	2818371	+	402		hypothetical protein	FIG00759179	PLF_445_00002585	PGF_02069279			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2806	lpp2471	VBILegPne27771_2806	Q5X2C2	2818455	2819513	-	1059		hypothetical protein	FIG01769425	PLF_445_00002293	PGF_00229236			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2807		VBILegPne27771_2807		2819512	2819637	+	126		hypothetical protein		PLF_445_00006661	PGF_02071681			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2808	lpp2472	VBILegPne27771_2808	Q5X2C1	2819942	2821039	+	1098	lidE	hypothetical protein	FIG00759060	PLF_445_00001977	PGF_02065901			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2809	lpp2473	VBILegPne27771_2809	Q5X2C0	2821126	2821986	-	861		Oxidoreductase	FIG01336432	PLF_445_00003651	PGF_00028614			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2810	lpp2474	VBILegPne27771_2810	Q5X2B9	2822250	2822513	-	264		hypothetical protein	FIG00758952	PLF_445_00002591	PGF_02069284			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2811	lpp2475	VBILegPne27771_2811	Q5X2B8	2822778	2823437	+	660		hypothetical protein	FIG00760182	PLF_445_00002316	PGF_02069094			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2812	lpp2476	VBILegPne27771_2812	Q5X2B7	2823764	2824582	+	819		hypothetical protein	FIG00758667	PLF_445_00002418	PGF_02069168			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2813	lpp2477	VBILegPne27771_2813	Q5X2B6	2824702	2825523	-	822		hypothetical protein	FIG00638284	PLF_445_00002731	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2814	lpp2478	VBILegPne27771_2814	Q5X2B5	2825501	2826400	-	900		Sensory box histidine kinase	FIG00953897	PLF_445_00003841	PGF_02069984			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2815		VBILegPne27771_2815		2826578	2826706	-	129		hypothetical protein		PLF_445_00007196	PGF_02072164			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2816	lpp2479	VBILegPne27771_2816	Q5X2B4	2826758	2828743	+	1986		hypothetical protein	FIG00759408	PLF_445_00001980	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2817	lpp2480	VBILegPne27771_2817	Q5X2B3	2828846	2829673	-	828		hypothetical protein	FIG00758938	PLF_445_00002127	PGF_02067480			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2818		VBILegPne27771_2818		2830068	2830220	-	153		hypothetical protein	FIG00758962	PLF_445_00003040	PGF_02069552			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2819	lpp2481	VBILegPne27771_2819	Q5X2B2	2830204	2831283	+	1080	ampC	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	FIG00000747	PLF_445_00002152	PGF_05518950			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2820	lpp2482	VBILegPne27771_2820	Q5X2B1	2831534	2831971	+	438		hypothetical protein	FIG00759124	PLF_445_00002351	PGF_02069128			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2821		VBILegPne27771_2821		2831987	2832130	-	144		hypothetical protein	FIG00760992	PLF_445_00003101	PGF_02069583			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2822	lpp2483	VBILegPne27771_2822	Q5X2B0	2832184	2832477	-	294		hypothetical protein	FIG00758073	PLF_445_00002132	PGF_02067534			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2823	lpp2484	VBILegPne27771_2823	Q5X2A9	2832823	2833095	+	273		Ankyrin repeat family protein	FIG00758372	PLF_445_00003794	PGF_00056239			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2824		VBILegPne27771_2824		2833085	2833246	+	162		hypothetical protein		PLF_445_00003979	PGF_02070091			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2825	lpp2485	VBILegPne27771_2825	Q5X2A8	2833317	2836331	+	3015		hypothetical protein	FIG00758105	PLF_445_00002746	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2826		VBILegPne27771_2826		2836328	2836480	-	153		hypothetical protein		PLF_445_00003941	PGF_02070059			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2827	lpp2486	VBILegPne27771_2827	Q5X2A7	2836545	2837183	-	639		hypothetical protein	FIG00638284	PLF_445_00003457	PGF_02069767			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2828	lpp2487	VBILegPne27771_2828	Q5X2A6	2837395	2839656	-	2262		hypothetical protein	FIG00758926	PLF_445_00001337	PGF_02059826			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2829	lpp2488	VBILegPne27771_2829	Q5X2A5	2839981	2841675	+	1695		hypothetical protein	FIG00760379	PLF_445_00001877	PGF_02064855			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2830	lpp2489	VBILegPne27771_2830	Q5X2A4	2841764	2843107	-	1344		hypothetical protein	FIG00758039	PLF_445_00002583	PGF_02450420			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2831	lpp2490	VBILegPne27771_2831	Q5X2A3	2843442	2843996	-	555		hypothetical protein	FIG00758450	PLF_445_00002965	PGF_02069502			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2832	lpp2491	VBILegPne27771_2832	Q5X2A2	2844283	2845083	-	801		hypothetical protein	FIG00757886	PLF_445_00002519	PGF_02069233			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2833		VBILegPne27771_2833		2845306	2845446	+	141		hypothetical protein		PLF_445_00004973	PGF_02070675			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2834	lpp2492	VBILegPne27771_2834	Q5X2A1	2845545	2846810	+	1266		hypothetical protein		PLF_445_00003699	PGF_02069900			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2835	lpp2493	VBILegPne27771_2835	Q5X2A0	2847180	2848826	+	1647		Malonate decarboxylase alpha subunit	FIG00002374	PLF_445_00001248	PGF_00018999			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2836	lpp2494	VBILegPne27771_2836	Q5X299	2848835	2850031	+	1197		Malonate decarboxylase delta subunit / Malonate decarboxylase beta subunit	FIG00114209	PLF_445_00002386	PGF_00019003			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2837	lpp2495	VBILegPne27771_2837	Q5X298	2850032	2850751	+	720		Malonate decarboxylase gamma subunit	FIG00002503	PLF_445_00002387	PGF_00019004			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2838	lpp2496	VBILegPne27771_2838	Q5X297	2850748	2851371	+	624		Phosphoribosyl-dephospho-CoA transferase (EC 2.7.7.-)	FIG00003211	PLF_445_00002613	PGF_02069300		2.7.7.-|Nucleotidyltransferases.	00520|Amino sugar and nucleotide sugar metabolism;01053|Biosynthesis of siderophore group nonribosomal peptides
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2839	lpp2497	VBILegPne27771_2839	Q5X296	2851343	2852185	+	843		Triphosphoribosyl-dephospho-CoA synthase (EC 2.4.2.52)	FIG00002496	PLF_445_00001618	PGF_01189572		2.4.2.52|Triphosphoribosyl-dephospho-CoA synthase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2840	lpp2498	VBILegPne27771_2840	Q5X295	2852182	2853129	+	948		Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	FIG00002526	PLF_445_00002610	PGF_06655223	GO:0004314|[acyl-carrier-protein] S-malonyltransferase activity	2.3.1.39|[Acyl-carrier-protein] S-malonyltransferase	00061|Fatty acid biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2841	lpp2499	VBILegPne27771_2841	Q5X294	2853263	2854156	+	894		Alkaline phosphatase	FIG01328273	PLF_445_00002560	PGF_02069267			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2842	lpp2500	VBILegPne27771_2842	Q5X293	2854334	2856118	+	1785		hypothetical protein	FIG00758859	PLF_445_00046871	PGF_02069163			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2843		VBILegPne27771_2843		2856348	2856467	-	120		hypothetical protein	FIG00638284	PLF_445_00003391	PGF_02069750			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2844	lpp2501	VBILegPne27771_2844	Q5X292	2856385	2856879	+	495		hypothetical protein	FIG00757873	PLF_445_00047190	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2845	lpp2502	VBILegPne27771_2845	Q5X291	2856906	2857949	+	1044		hypothetical protein	FIG00758107	PLF_445_00002298	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2846		VBILegPne27771_2846		2858041	2858193	-	153		hypothetical protein	FIG00758812	PLF_445_00003487	PGF_02069793			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2847	lpp2503	VBILegPne27771_2847	Q5X290	2858178	2858366	+	189		hypothetical protein	FIG00758303	PLF_445_00002586	PGF_02069280			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2848	lpp2504	VBILegPne27771_2848	Q5X289	2858473	2858901	-	429		hypothetical protein	FIG01486731	PLF_445_00046985	PGF_02069178			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2849	lpp2505	VBILegPne27771_2849	Q5X288	2859132	2860322	-	1191	sflR	Multidrug resistance transporter, Bcr/CflA family	FIG01056310	PLF_445_00001862	PGF_06767689			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2850	lpp2506	VBILegPne27771_2850	Q5X287	2860589	2861140	-	552		NADPH:quinone oxidoreductase	FIG01132576	PLF_445_00002389	PGF_10414801			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2851	lpp2507	VBILegPne27771_2851	Q5X286	2861289	2862248	+	960		Glutathione S-transferase, omega (EC 2.5.1.18)	FIG00002509	PLF_445_00001309	PGF_08514768		2.5.1.18|Glutathione transferase	00480|Glutathione metabolism;00980|Metabolism of xenobiotics by cytochrome P450;00982|Drug metabolism - cytochrome P450
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2852	lpp2508	VBILegPne27771_2852	Q5X285	2862286	2862759	+	474		3-demethylubiquinone-9 3-methyltransferase	FIG01311947	PLF_445_00002606	PGF_01963798			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2853	lpp2509	VBILegPne27771_2853	Q5X284	2862859	2863269	+	411		PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein	FIG00017106	PLF_445_00002505	PGF_03055333			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2854	lpp2510	VBILegPne27771_2854	Q5X283	2863393	2863932	-	540		hypothetical protein	FIG00758443	PLF_445_00002336	PGF_02069113			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2855	lpp2511	VBILegPne27771_2855	Q5X282	2864177	2864728	-	552		hypothetical protein	FIG00758462	PLF_445_00002548	PGF_02069258			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2856	lpp2512	VBILegPne27771_2856	Q5X281	2864938	2865423	+	486		hypothetical protein	FIG00758670	PLF_445_00002430	PGF_02069177			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2857	lpp2513	VBILegPne27771_2857	Q5X280	2865520	2865786	+	267		hypothetical protein	FIG00758820	PLF_445_00002602	PGF_02069295			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2858	lpp2514	VBILegPne27771_2858	Q5X279	2865969	2866649	+	681		D-alanyl-D-alanine dipeptidase	FIG01413063	PLF_445_00046930	PGF_01023970			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.2859	lpp2515	VBILegPne27771_2859	Q5X278	2866732	2867460	+	729		Metal transporter, ZIP family	FIG01956050	PLF_445_00002169	PGF_00376423			
